0.0082791382,1.6700000000
0.0082805965,1.5475000000
0.0082792163,1.6725000000
0.0080627993,1.7750000000
0.0082165964,1.9150000000
0.0081788241,1.7400000000
0.0082048829,1.8750000000
0.0074855532,3.0200000000
0.0082791382,1.6700000000
0.0082791382,1.6700000000
0.0082112211,1.6475000000
0.0082791382,1.6700000000
0.0082791382,1.6700000000
0.0077038605,1.6700000000
0.0082791382,1.6700000000
0.0082791382,1.6700000000
0.0081303095,2.1100000000
0.0083121592,2.1025000000
0.0082159383,1.6425000000
0.0082791382,1.6650000000
0.0082791382,1.6700000000
0.0082791382,1.6700000000
0.0082791382,1.6700000000
0.0082791382,1.6700000000
0.0082791382,1.6700000000
0.0082791380,1.6625000000
0.0082848334,1.6700000000
0.0055449481,4.4900000000
0.0082790160,1.4725000000
0.0082791382,1.6700000000
0.0044715570,5.3075000000
0.0044715094,5.2050000000
0.0044805009,5.4225000000
0.0044715268,5.3625000000
0.0044753712,5.4075000000
0.0044750039,5.3950000000
0.0048144576,4.3825000000
0.0044715338,5.2050000000
0.0044715338,5.2050000000
0.0044742721,5.3875000000
0.0044715338,5.2050000000
0.0044715338,5.2050000000
0.0050468116,5.2050000000
0.0044715338,5.2050000000
0.0044715338,5.2050000000
0.0044937264,5.3500000000
0.0044683949,5.3650000000
0.0044715637,5.3850000000
0.0044715338,5.2050000000
0.0044715338,5.2050000000
0.0044715338,5.2050000000
0.0044715338,5.2050000000
0.0044715338,5.2050000000
0.0044715338,5.2050000000
0.0044715498,5.2050000000
0.0044682005,5.2050000000
0.0064847997,2.8000000000
0.0044715539,5.5350000000
0.0044715338,5.2050000000
0.0044715338,5.2050000000
0.0023812649,5.1050000000
0.0023816616,5.1925000000
0.0023831864,5.1125000000
0.0024456781,5.1475000000
0.0023812302,5.2600000000
0.0024175561,5.2825000000
0.0023812093,5.1525000000
0.0025195549,4.7125000000
0.0023812649,5.1050000000
0.0023812649,5.1050000000
0.0023742233,5.3850000000
0.0023812649,5.1050000000
0.0023812649,5.1050000000
0.0015857788,5.1050000000
0.0023812649,5.1050000000
0.0023812649,5.1050000000
0.0024780427,5.1200000000
0.0023800147,5.0750000000
0.0023812719,5.1200000000
0.0023813205,5.1075000000
0.0023812649,5.1050000000
0.0023812649,5.1050000000
0.0023812649,5.1050000000
0.0023812649,5.1050000000
0.0023812649,5.1050000000
0.0023813652,5.1050000000
0.0023802927,5.1050000000
0.0024731073,4.8225000000
0.0023813760,5.4450000000
0.0023812649,5.1300000000
0.0022546256,5.2675000000
0.0022532359,5.3300000000
0.0020857103,5.3825000000
0.0022566536,4.5725000000
0.0021560712,5.4200000000
0.0022651378,5.3575000000
0.0019659343,5.0125000000
0.0022570265,5.3050000000
0.0022570265,5.3050000000
0.0023127406,5.2200000000
0.0022570265,5.3050000000
0.0022570265,5.3050000000
0.0030521654,5.3050000000
0.0022570265,5.3050000000
0.0022570265,5.3050000000
0.0021538173,4.5300000000
0.0023152416,5.2500000000
0.0022567522,5.2975000000
0.0022569070,5.3175000000
0.0022570265,5.3050000000
0.0022570265,5.3050000000
0.0022570265,5.3050000000
0.0022570265,5.3050000000
0.0022570265,5.3050000000
0.0022569058,5.4450000000
0.0022576515,5.3050000000
0.0019878973,4.8300000000
0.0022570959,5.2050000000
0.0022570265,5.2850000000
0.0022570265,5.3050000000
0.0044743179,4.9450000000
0.0044615199,4.9150000000
0.0044750123,4.9325000000
0.0043470805,4.9850000000
0.0044725029,4.4550000000
0.0045024025,4.9550000000
0.0044697061,4.9550000000
0.0049095448,4.0975000000
0.0044743179,4.9450000000
0.0044743179,4.9450000000
0.0046773830,4.2800000000
0.0044743179,4.9450000000
0.0044743179,4.9450000000
0.0039406026,4.9450000000
0.0044743179,4.9450000000
0.0044743179,4.9450000000
0.0044685576,4.5425000000
0.0044753623,4.7500000000
0.0044737650,4.9250000000
0.0044722038,4.9450000000
0.0044743179,4.9450000000
0.0044743179,4.9450000000
0.0044743179,4.9450000000
0.0044743179,4.9450000000
0.0044743179,4.9450000000
0.0044742979,4.9575000000
0.0044733456,4.9450000000
0.0051826579,3.5300000000
0.0044743179,4.9475000000
0.0044743179,5.5025000000
0.0051680755,2.7625000000
0.0051534471,2.6175000000
0.0053092342,2.6325000000
0.0051600508,2.6175000000
0.0051013777,2.6950000000
0.0051654991,2.6300000000
0.0047377217,3.5125000000
0.0051596712,2.6225000000
0.0051596712,2.6225000000
0.0049341412,3.3100000000
0.0051596712,2.6225000000
0.0051596712,2.6225000000
0.0056930740,2.6225000000
0.0051596712,2.6225000000
0.0051596712,2.6225000000
0.0051543730,2.9000000000
0.0051565972,2.6100000000
0.0051601968,2.6225000000
0.0051601095,2.6150000000
0.0051596712,2.6225000000
0.0051596712,2.6225000000
0.0051596712,2.6225000000
0.0051596712,2.6225000000
0.0051596712,2.6225000000
0.0051597445,2.6200000000
0.0051611295,2.6225000000
0.0044573683,4.0725000000
0.0051596705,2.6250000000
0.0051596712,2.5550000000
0.0051596712,2.6225000000
0.0005820916,6.2350000000
0.0005805426,5.8600000000
0.0005845602,6.2450000000
0.0005905456,6.1175000000
0.0005820912,6.1625000000
0.0005779706,6.0200000000
0.0005817473,6.1125000000
0.0006266800,5.8750000000
0.0005820916,6.2350000000
0.0005820916,6.2350000000
0.0005788067,6.1275000000
0.0005820916,6.2350000000
0.0005820916,6.2350000000
0.0059117342,6.2350000000
0.0005820916,6.2350000000
0.0005820916,6.2350000000
0.0005820283,6.2800000000
0.0005819230,6.1375000000
0.0005821030,6.2225000000
0.0005821210,6.1175000000
0.0005820916,6.2350000000
0.0005820916,6.2350000000
0.0005820916,6.2350000000
0.0005820916,6.2350000000
0.0005820916,6.2350000000
0.0005821413,6.2350000000
0.0005819527,6.2350000000
0.0006033040,5.9275000000
0.0005820847,6.2275000000
0.0005820916,5.5350000000
0.0060063252,5.0675000000
0.0059891740,4.9550000000
0.0059666723,5.0475000000
0.0059971382,4.9550000000
0.0060451688,5.0325000000
0.0059998290,4.8950000000
0.0059256861,5.0525000000
0.0059971938,4.9350000000
0.0059971938,4.9350000000
0.0060186832,4.8775000000
0.0059971938,4.9350000000
0.0059971938,4.9350000000
0.0006683927,4.9350000000
0.0059971938,4.9350000000
0.0059971938,4.9350000000
0.0059970599,5.0750000000
0.0059971513,4.9875000000
0.0059971311,4.9950000000
0.0059970242,5.0000000000
0.0059971938,4.9350000000
0.0059971938,4.9350000000
0.0059971938,4.9350000000
0.0059971938,4.9350000000
0.0059971938,4.9350000000
0.0059971663,4.9350000000
0.0059981660,4.9350000000
0.0059408365,5.2850000000
0.0059971937,4.9925000000
0.0059971938,5.4250000000
0.0059971938,4.9350000000
0.0046330955,4.2800000000
0.0046379777,4.2575000000
